chr	strand	start	end	gene_id	gene_symbol	omega
19	-	6379569	6393981	ENSG00000125651.13	GTF2F1	109.895
19	+	6372433	6375251	ENSG00000125652.7	ALKBH7	15.796
19	+	6361452	6368908	ENSG00000125656.8	CLPP	58.9974
19	+	6530999	6535928	ENSG00000125657.4	TNFSF9	33.3097
X	+	123184153	123490915	ENSG00000125675.17	GRIA3	0.740611
X	-	123600561	123733056	ENSG00000125676.19	THOC2	73.6632
17	-	39404285	39451286	ENSG00000125686.11	MED1	49.9815
17	-	38847865	38853843	ENSG00000125691.12	RPL23	1480.14
1	+	62784135	62865513	ENSG00000125703.14	ATG4C	18.8934
19	-	6583183	6604103	ENSG00000125726.10	CD70	94.3288
19	-	6677704	6730562	ENSG00000125730.16	C3	1.11862
19	-	6752160	6767588	ENSG00000125731.12	SH2D3A	2.27724
19	+	6737925	6751526	ENSG00000125733.17	TRIP10	73.0674
19	-	6729914	6737603	ENSG00000125734.14	GPR108	13.2678
19	-	6661253	6670588	ENSG00000125735.10	TNFSF14	17.0152
19	+	45467995	45475179	ENSG00000125740.13	FOSB	1.83106
19	-	45527427	45602212	ENSG00000125741.4	OPA3	36.7505
19	-	45687454	45692569	ENSG00000125743.10	SNRPD2	268.992
19	-	45485289	45497061	ENSG00000125744.11	RTN2	4.44179
19	-	45606994	45645629	ENSG00000125746.15	EML2	44.0758
19	+	45506579	45526983	ENSG00000125753.13	VASP	88.5682
19	-	45815410	45863290	ENSG00000125755.18	SYMPK	109.883
20	-	5544404	5611026	ENSG00000125772.12	GPCPD1	53.8528
20	-	1309909	1329239	ENSG00000125775.14	SDCBP2	0.264002
20	+	3888839	3929882	ENSG00000125779.21	PANK2	25.3878
20	+	2296001	2341078	ENSG00000125780.11	TGM3	0
20	+	3043622	3045747	ENSG00000125787.11	GNRH2	0
20	+	142369	145751	ENSG00000125788.5	DEFB126	0
20	-	22581005	22585455	ENSG00000125798.14	FOXA2	0
20	-	23079349	23086340	ENSG00000125810.9	CD93	0
20	+	23362182	23373063	ENSG00000125812.15	GZF1	12.5491
20	+	21705659	21718486	ENSG00000125813.13	PAX1	0
20	-	23374519	23421519	ENSG00000125814.17	NAPB	14.0917
20	+	23491101	23496018	ENSG00000125815.8	CST8	0
20	-	21395367	21398028	ENSG00000125816.4	NKX2-4	0
20	-	3783851	3786690	ENSG00000125817.7	CENPB	42.4419
20	+	1113263	1189415	ENSG00000125818.17	PSMF1	76.4136
20	-	21511010	21514026	ENSG00000125820.5	NKX2-2	0
20	+	18567453	18763917	ENSG00000125821.11	DTD1	39.7303
20	+	23439685	23444930	ENSG00000125823.12	CSTL1	0
20	+	407498	430966	ENSG00000125826.19	RBCK1	53.8811
20	-	7977348	8019829	ENSG00000125827.8	TMX4	44.9914
20	-	23450403	23452857	ENSG00000125831.9	CST11	0
20	+	2101611	2177038	ENSG00000125834.12	STK35	9.35667
20	-	2461634	2470853	ENSG00000125835.18	SNRPB	245.57
20	+	346782	359660	ENSG00000125841.12	NRSN2	15.4287
20	+	3820524	3828837	ENSG00000125843.10	AP5S1	5.91951
20	-	17613678	17682295	ENSG00000125844.15	RRBP1	54.9078
20	+	6767664	6780280	ENSG00000125845.6	BMP2	0.038191
20	+	18288283	18316996	ENSG00000125846.15	ZNF133	8.68937
20	-	14322988	14337616	ENSG00000125848.9	FLRT3	0
20	-	17956979	18059188	ENSG00000125850.10	OVOL2	0
20	+	17226107	17484578	ENSG00000125851.9	PCSK2	0
20	-	3659292	3663399	ENSG00000125861.14	GFRA4	0
20	-	10401009	10434222	ENSG00000125863.17	MKKS	11.9952
20	-	17493905	17569220	ENSG00000125864.12	BFSP1	0
20	+	17569863	17609919	ENSG00000125868.15	DSTN	32.4823
20	+	9514358	9530524	ENSG00000125869.9	LAMP5	0.284369
20	+	16729961	16742563	ENSG00000125870.10	SNRPB2	80.5007
20	+	17968913	17991122	ENSG00000125871.13	MGME1	17.6316
20	-	6040778	6054049	ENSG00000125872.7	LRRN4	0
20	-	435480	462553	ENSG00000125875.13	TBC1D20	10.6475
20	+	3208868	3223870	ENSG00000125877.12	ITPA	35.8653
20	-	603797	610398	ENSG00000125878.6	TCF15	0
20	+	16748358	16770062	ENSG00000125879.4	OTOR	0
20	+	5950652	5998977	ENSG00000125885.13	MCM8	20.7766
20	+	17693672	17735871	ENSG00000125888.14	BANF2	0
20	-	1180561	1185415	ENSG00000125895.5	TMEM74B	0
20	+	833715	857463	ENSG00000125898.12	FAM110A	6.66419
20	-	1534251	1558843	ENSG00000125900.12	SIRPD	0
20	+	3045945	3048254	ENSG00000125901.5	MRPS26	17.4549
20	+	227258	229886	ENSG00000125903.4	DEFB129	0
19	+	3172346	3180332	ENSG00000125910.5	S1PR4	17.8177
19	+	3185563	3209575	ENSG00000125912.10	NCLN	45.377
X	-	72301638	72307187	ENSG00000125931.10	CITED1	0
1	-	23303771	23344336	ENSG00000125944.18	HNRNPR	298.725
1	-	23359448	23369442	ENSG00000125945.14	ZNF436	6.41726
14	-	65006174	65102695	ENSG00000125952.18	MAX	64.9969
14	+	64914485	65061803	ENSG00000125954.12	CHURC1-FNTB	0
X	+	102599168	102604159	ENSG00000125962.14	ARMCX5	7.56027
20	-	35433347	35454746	ENSG00000125965.8	GDF5	0
20	+	35226654	35277000	ENSG00000125966.9	MMP24	0.293513
20	-	33657087	33674463	ENSG00000125967.16	NECAB3	0.916807
20	+	31605283	31606515	ENSG00000125968.8	ID1	0.0831134
20	+	33993646	34108308	ENSG00000125970.11	RALY	151.076
20	+	34516409	34540958	ENSG00000125971.16	DYNLRB1	121.329
20	-	35523186	35529652	ENSG00000125975.13	C20orf173	0
20	-	34088298	34112332	ENSG00000125977.6	EIF2S2	312.214
20	+	35542021	35557634	ENSG00000125991.18	ERGIC3	91.5788
20	+	35699272	35700984	ENSG00000125995.15	ROMO1	35.6297
20	-	35285731	35292401	ENSG00000125998.7	FAM83C	0
20	+	33273480	33309878	ENSG00000125999.10	BPIFB1	0
20	+	35455164	35519280	ENSG00000126001.15	CEP250	16.5521
20	-	32192503	32207791	ENSG00000126003.6	PLAGL2	61.3667
20	-	35201745	35278131	ENSG00000126005.16	MMP24-AS1	4.73416
X	+	16123556	16153021	ENSG00000126010.5	GRPR	0
X	-	53191321	53225422	ENSG00000126012.11	KDM5C	51.8192
X	-	112774503	112840815	ENSG00000126016.14	AMOT	0.320773
3	-	50354749	50359610	ENSG00000126062.3	TMEM115	23.9111
1	-	35599544	35641844	ENSG00000126067.11	PSMB2	144.563
1	+	35930718	36072500	ENSG00000126070.19	AGO3	9.3018
1	+	45012147	45015575	ENSG00000126088.13	UROD	20.9158
1	+	43705824	43931165	ENSG00000126091.19	ST3GAL3	6.25848
1	-	44635238	44674555	ENSG00000126106.13	TMEM53	5.29669
1	-	45002540	45011329	ENSG00000126107.14	HECTD3	13.7454
14	+	103561896	103714249	ENSG00000126214.21	KLC1	69.5354
14	-	103697609	103715504	ENSG00000126215.13	XRCC3	14.6014
13	-	112485005	112588167	ENSG00000126216.13	TUBGCP3	39.5773
13	+	112894378	113099739	ENSG00000126217.20	MCF2L	0.209206
13	+	113122814	113149529	ENSG00000126218.11	F10	0
13	-	113177539	113208715	ENSG00000126226.21	PCID2	28.398
13	+	113158654	113172383	ENSG00000126231.13	PROZ	0
8	-	142740944	142742411	ENSG00000126233.1	SLURP1	0
19	+	35935358	35945767	ENSG00000126243.8	LRFN3	3.71355
19	-	35738801	35742453	ENSG00000126246.9	IGFLR1	8.86257
19	+	36139575	36150353	ENSG00000126247.10	CAPNS1	129.989
19	+	34404384	34426168	ENSG00000126249.7	PDCD2L	10.0138
19	+	35370929	35372962	ENSG00000126251.6	GPR42	0
19	+	35629030	35637686	ENSG00000126254.11	RBM42	41.2768
19	+	35855861	35867109	ENSG00000126259.19	KIRREL2	0
19	+	34428352	34471251	ENSG00000126261.12	UBA2	81.5709
19	+	35443907	35451767	ENSG00000126262.4	FFAR2	0
19	+	35902480	35904377	ENSG00000126264.9	HCST	5.74133
19	+	35351552	35353862	ENSG00000126266.3	FFAR1	1.24369
19	+	35648223	35658861	ENSG00000126267.8	COX6B1	222.077
17	-	41486136	41492546	ENSG00000126337.13	KRT36	0
17	+	40058290	40093867	ENSG00000126351.12	THRA	4.45343
17	-	40553769	40565472	ENSG00000126353.3	CCR7	139.411
17	-	40092787	40100725	ENSG00000126368.5	NR1D1	5.11714
11	+	65386599	65413525	ENSG00000126391.13	FRMD8	25.8788
11	+	64318088	64321811	ENSG00000126432.13	PRDX5	146.095
19	+	49665142	49673916	ENSG00000126453.9	BCL2L12	29.6007
19	-	49659569	49665875	ENSG00000126456.15	IRF3	53.9515
19	+	49675786	49689029	ENSG00000126457.21	PRMT1	325.238
19	-	49635292	49640201	ENSG00000126458.3	RRAS	3.59971
19	+	49580646	49591015	ENSG00000126460.10	PRRG2	0.0828089
19	+	49642125	49658642	ENSG00000126461.14	SCAF1	45.0983
19	+	49591643	49626439	ENSG00000126464.13	PRR12	17.6382
19	-	49739753	49763330	ENSG00000126467.10	TSKS	0
11	+	64103188	64119173	ENSG00000126500.3	FLRT1	0.0546495
7	+	66075798	66093558	ENSG00000126522.16	ASL	17.1788
7	-	66987677	66995601	ENSG00000126524.9	SBDS	46.7073
4	+	69931081	69946574	ENSG00000126545.13	CSN1S1	0
4	+	69995930	70002570	ENSG00000126549.9	STATH	0
4	+	70050402	70058845	ENSG00000126550.8	HTN1	0
17	+	42287547	42311943	ENSG00000126561.16	STAT5A	69.3798
17	+	42780678	42796936	ENSG00000126562.16	WNK4	0
17	-	42810134	42833350	ENSG00000126581.12	BECN1	52.7042
19	+	53879190	53907652	ENSG00000126583.10	PRKCG	0
16	-	3651639	3717597	ENSG00000126602.10	TRAP1	219.34
16	+	4314761	4339597	ENSG00000126603.8	GLIS2	1.97346
17	+	30115521	30186475	ENSG00000126653.16	NSRP1	40.9305
1	-	28199456	28233025	ENSG00000126698.10	DNAJC8	177.045
1	-	27534035	27604431	ENSG00000126705.13	AHDC1	6.11208
1	-	27666061	27672218	ENSG00000126709.14	IFI6	43.9794
X	+	86148458	86832604	ENSG00000126733.20	DACH2	0
12	-	6666477	6689572	ENSG00000126746.17	ZNF384	59.8335
12	+	6970893	6979941	ENSG00000126749.14	EMG1	30.454
X	+	48255317	48267444	ENSG00000126752.7	SSX1	0
X	-	47651798	47659161	ENSG00000126756.11	UXT	47.1276
X	-	47624213	47630305	ENSG00000126759.12	CFP	1.61713
X	-	47635521	47650604	ENSG00000126767.17	ELK1	62.0297
X	-	48893447	48898143	ENSG00000126768.12	TIMM17B	23.1299
14	+	60091911	60169133	ENSG00000126773.12	PCNX4	45.8615
14	-	55366392	55411858	ENSG00000126775.8	ATG14	7.44773
14	+	55559072	55701526	ENSG00000126777.17	KTN1	203.259
14	-	60643415	60658259	ENSG00000126778.8	SIX1	0
14	+	63204114	63293219	ENSG00000126785.12	RHOJ	0.0143137
14	-	55148112	55191678	ENSG00000126787.12	DLGAP5	51.3657
14	-	59460363	59484430	ENSG00000126790.11	L3HYPDH	5.13801
14	+	64535905	64546173	ENSG00000126803.9	HSPA2	1.60464
14	+	64503712	64533690	ENSG00000126804.13	ZBTB1	14.8346
14	-	60971451	60981358	ENSG00000126814.6	TRMT5	22.6266
14	-	63684214	63728039	ENSG00000126821.7	SGPP1	28.8138
14	+	64704102	64750247	ENSG00000126822.16	PLEKHG3	0.042998
12	-	9148840	9208370	ENSG00000126838.9	PZP	0
16	-	90056566	90092072	ENSG00000126856.13	PRDM7	0
17	+	32142454	32253374	ENSG00000126858.16	RHOT1	21.7049
17	-	31317560	31321884	ENSG00000126860.11	EVI2A	14.9465
17	-	31272013	31297539	ENSG00000126861.4	OMG	0
7	+	158856578	158956747	ENSG00000126870.15	WDR60	3.73544
9	+	131096476	131123152	ENSG00000126878.12	AIF1L	0.059316
9	-	131258076	131276547	ENSG00000126882.12	FAM78A	45.4373
9	+	131125561	131234670	ENSG00000126883.16	NUP214	56.4138
X	-	154651972	154653579	ENSG00000126890.13	CTAG2	0
X	+	153902531	153907166	ENSG00000126895.13	AVPR2	0
X	-	154487306	154490690	ENSG00000126903.15	SLC10A3	6.70027
19	-	4090321	4124129	ENSG00000126934.13	MAP2K2	118.774
X	+	101408295	101414133	ENSG00000126945.8	HNRNPH2	101.932
X	+	101550531	101554700	ENSG00000126947.12	ARMCX1	0.177948
X	+	101078720	101096364	ENSG00000126950.7	TMEM35A	0
X	-	101832112	101857577	ENSG00000126952.16	NXF5	0
X	-	101345661	101349196	ENSG00000126953.5	TIMM8A	9.95339
X	-	64915802	65034713	ENSG00000126970.15	ZC4H2	6.39613
5	+	179678628	179730925	ENSG00000127022.14	CANX	772.111
1	-	1311585	1324691	ENSG00000127054.19	CPSF3L	51.2442
1	+	192636138	192660306	ENSG00000127074.14	RGS13	0
9	-	92613184	92670265	ENSG00000127080.9	IPPK	15.3433
9	-	92845031	92878038	ENSG00000127081.13	ZNF484	4.32255
9	-	92414245	92424461	ENSG00000127083.7	OMD	0
9	+	92947451	93036236	ENSG00000127084.17	FGD3	14.8488
1	-	41506365	42035925	ENSG00000127124.14	HIVEP3	17.0914
1	+	42456117	42473385	ENSG00000127125.8	PPCS	25.4561
1	-	41478775	41484673	ENSG00000127129.9	EDN2	0
14	-	99169287	99271524	ENSG00000127152.17	BCL11B	0
5	+	86617904	86620962	ENSG00000127184.11	COX7C	353.534
9	+	136881912	136926607	ENSG00000127191.17	TRAF2	27.1602
19	-	17292131	17310236	ENSG00000127220.5	ABHD8	8.859
3	-	187217285	187292022	ENSG00000127241.16	MASP1	0
3	-	193402077	193593111	ENSG00000127249.14	ATP13A4	0
3	+	193241125	193277738	ENSG00000127252.5	HRASLS	0
12	+	66302545	66347645	ENSG00000127311.9	HELB	2.96192
12	+	68610839	68671901	ENSG00000127314.17	RAP1B	144.759
12	-	68248242	68253607	ENSG00000127318.10	IL22	0
12	-	71125085	71441898	ENSG00000127324.8	TSPAN8	0
12	-	69643360	69699476	ENSG00000127325.18	BEST3	0.0258797
12	+	69738681	69823204	ENSG00000127328.21	RAB3IP	21.0855
12	-	70515866	70637440	ENSG00000127329.15	PTPRB	0.0690988
12	+	67648338	67665406	ENSG00000127334.10	DYRK2	20.1537
12	+	69359703	69390796	ENSG00000127337.6	YEATS4	25.514
7	+	141764097	141765197	ENSG00000127362.2	TAS2R3	0
7	+	141778442	141780819	ENSG00000127364.3	TAS2R4	0.166274
7	+	141790217	141791367	ENSG00000127366.5	TAS2R5	0.0785187
7	-	151428835	151440813	ENSG00000127377.8	CRYGN	0
7	+	150322639	150338150	ENSG00000127399.14	LRRC61	10.5411
7	-	142908101	142933808	ENSG00000127412.6	TRPV5	0
4	+	986997	1004506	ENSG00000127415.12	IDUA	0.350864
4	+	1009936	1026897	ENSG00000127418.14	FGFRL1	1.98259
4	+	932387	958656	ENSG00000127419.16	TMEM175	0.124192
1	-	25831913	25859458	ENSG00000127423.10	AUNIP	5.55082
19	+	9835257	9849682	ENSG00000127445.13	PIN1	38.3504
19	-	9810267	9827816	ENSG00000127452.8	FBXL12	19.2491
1	-	19215664	19251552	ENSG00000127463.13	EMC1	45.6064
1	+	20028179	20091190	ENSG00000127472.10	PLA2G5	0
1	-	19074506	19210276	ENSG00000127481.14	UBR4	85.5803
1	-	20742661	20787323	ENSG00000127483.17	HP1BP3	151.567
19	-	14732393	14778541	ENSG00000127507.17	ADGRE2	1.12066
19	+	16829400	16880353	ENSG00000127511.9	SIN3B	34.197
19	-	14840948	14841877	ENSG00000127515.1	OR7A10	0
19	-	16549831	16572382	ENSG00000127526.14	SLC35E1	32.9429
19	-	16355239	16472085	ENSG00000127527.13	EPS15L1	48.9352
19	+	16324817	16327874	ENSG00000127528.5	KLF2	0.387674
19	+	14941489	14942448	ENSG00000127529.7	OR7C2	0
19	-	14799146	14800211	ENSG00000127530.2	OR7C1	0
19	+	16888860	16892606	ENSG00000127533.3	F2RL3	0.34426
19	-	1597172	1605490	ENSG00000127540.11	UQCR11	65.4649
16	+	1984207	1987749	ENSG00000127554.12	GFER	14.2946
16	+	1989660	1994275	ENSG00000127561.14	SYNGR3	2.91005
16	-	2968024	2980539	ENSG00000127564.16	PKMYT1	11.3887
16	+	629239	634116	ENSG00000127578.6	WFIKKN1	0
16	-	684622	690444	ENSG00000127580.15	WDR24	5.30689
16	-	692498	705829	ENSG00000127585.11	FBXL16	0
16	+	788046	800737	ENSG00000127586.16	CHTF18	1.817
16	-	798041	800733	ENSG00000127588.4	GNG13	0.0138522
1	+	39081316	39487177	ENSG00000127603.23	MACF1	88.8352
19	+	10961001	11065395	ENSG00000127616.17	SMARCA4	84.5893
19	+	4969113	5153595	ENSG00000127663.14	KDM4B	66.4366
19	-	4815932	4831704	ENSG00000127666.9	TICAM1	30.5955
12	+	82358497	82479236	ENSG00000127720.7	METTL25	0.564247
5	-	149371324	149404202	ENSG00000127743.5	IL17B	0
17	+	3668815	3669668	ENSG00000127774.6	EMC6	21.279
17	-	3432870	3433841	ENSG00000127780.3	OR1E2	0
17	-	2405562	2511891	ENSG00000127804.12	METTL16	62.597
2	-	219249711	219278170	ENSG00000127824.13	TUBA4A	73.6223
2	+	218419092	218453295	ENSG00000127831.10	VIL1	0.0301834
2	-	218264123	218270257	ENSG00000127837.9	AAMP	50.8117
2	+	218270392	218346793	ENSG00000127838.13	PNKD	15.8498
13	+	23570370	23676104	ENSG00000127863.15	TNFRSF19	1.33041
13	-	26132115	26222493	ENSG00000127870.16	RNF6	64.8429
10	-	133362480	133373689	ENSG00000127884.4	ECHS1	81.7949
19	-	56661981	56671783	ENSG00000127903.13	ZNF835	0.144515
7	+	91940867	92110673	ENSG00000127914.16	AKAP9	28.9492
7	+	93921699	93928610	ENSG00000127920.5	GNG11	0.398265
7	-	96481626	96709891	ENSG00000127922.9	SHFM1	68.6625
7	+	93591573	93911265	ENSG00000127928.12	GNGT1	0
7	-	75533300	75738962	ENSG00000127946.16	HIP1	7.9106
7	+	77537275	77640071	ENSG00000127947.15	PTPN12	37.6863
7	+	75899200	75986855	ENSG00000127948.14	POR	32.3294
7	-	77193371	77199848	ENSG00000127951.6	FGL2	2.75192
7	-	75996338	76048004	ENSG00000127952.16	STYXL1	13.5133
7	-	88270892	88306891	ENSG00000127954.12	STEAP4	0.15429
7	+	80133955	80219402	ENSG00000127955.15	GNAI1	0.00763819
7	-	92487020	92528531	ENSG00000127980.15	PEX1	10.2524
7	-	91692008	91880720	ENSG00000127989.13	MTERF1	17.542
7	-	94585230	94656209	ENSG00000127990.15	SGCE	17.4498
7	+	92528773	92538005	ENSG00000127993.15	RBM48	13.4658
7	+	94509219	94557019	ENSG00000127995.16	CASD1	6.27042
19	-	40028260	40056209	ENSG00000128000.15	ZNF780B	12.9983
19	-	39306568	39315336	ENSG00000128011.4	LRFN1	0.788254
19	+	39406813	39409412	ENSG00000128016.5	ZFP36	83.6813
4	+	55346109	55373096	ENSG00000128039.10	SRD5A3	2.89482
4	-	56809860	56821742	ENSG00000128040.10	SPINK2	0
4	+	52862290	52866835	ENSG00000128045.6	RASL11B	0
4	+	56435741	56464579	ENSG00000128050.8	PAICS	261.355
4	-	55078477	55125589	ENSG00000128052.8	KDR	0
4	-	56393362	56435615	ENSG00000128059.8	PPAT	71.6726
22	-	50217689	50244992	ENSG00000128159.11	TUBGCP6	1.35799
22	+	50481556	50486440	ENSG00000128165.8	ADM2	3.27625
22	-	20314276	20320080	ENSG00000128185.9	DGCR6L	7.48847
22	+	20080232	20111877	ENSG00000128191.14	DGCR8	32.6569
22	+	26429273	26445015	ENSG00000128203.6	ASPHD2	10.6441
22	-	23752743	23754468	ENSG00000128218.7	VPREB3	7.96747
22	+	21642261	21644298	ENSG00000128228.4	SDF2L1	11.715
22	-	30554635	30574587	ENSG00000128242.12	GAL3ST1	0.0137645
22	+	31944461	31957603	ENSG00000128245.14	YWHAH	73.9562
22	+	29438583	29442455	ENSG00000128250.5	RFPL1	0
22	-	32190435	32203477	ENSG00000128253.13	RFPL2	0
22	+	23070361	23125037	ENSG00000128266.8	GNAZ	0
22	+	39457344	39492194	ENSG00000128268.11	MGAT3	0.818414
22	+	24417879	24442360	ENSG00000128271.21	ADORA2A	31.6302
22	+	39519695	39522685	ENSG00000128272.14	ATF4	326.668
22	-	42692121	42721298	ENSG00000128274.15	A4GALT	8.08764
22	+	32354885	32361161	ENSG00000128276.10	RFPL3	0
22	+	37560447	37569405	ENSG00000128283.6	CDC42EP1	0.0847371
22	-	36140330	36166177	ENSG00000128284.19	APOL3	19.5726
22	+	40678750	40682814	ENSG00000128285.4	MCHR1	0
22	-	26521983	26596717	ENSG00000128294.15	TPST2	18.5053
22	-	38084889	38110670	ENSG00000128298.16	BAIAP2L2	0.18559
22	+	37019635	37029822	ENSG00000128309.16	MPST	10.0246
22	+	37823382	37825495	ENSG00000128310.2	GALR3	0
22	-	37010859	37020183	ENSG00000128311.13	TST	4.73853
22	+	35717872	35729483	ENSG00000128313.2	APOL5	0
22	-	23573125	23580308	ENSG00000128322.6	IGLL1	0
22	-	36226203	36239954	ENSG00000128335.13	APOL2	25.6281
22	-	37225261	37244448	ENSG00000128340.14	RAC2	543.886
22	-	30240447	30246851	ENSG00000128342.4	LIF	0.623709
22	-	37943050	37953669	ENSG00000128346.10	C22orf23	0.278616
22	+	38952741	38992778	ENSG00000128383.12	APOBEC3A	0.0180361
22	+	39040604	39053910	ENSG00000128394.16	APOBEC3F	14.2099
22	+	45413691	45432496	ENSG00000128408.8	RIBC2	0.392056
17	-	41619437	41624842	ENSG00000128422.15	KRT17	0.0829525
15	+	34224999	34230156	ENSG00000128463.12	EMC4	42.3401
17	+	19411125	19417276	ENSG00000128482.15	RNF112	0.0969657
17	+	20009344	20319026	ENSG00000128487.16	SPECC1	31.2917
7	+	130293134	130324180	ENSG00000128510.10	CPA4	0.230826
7	-	111726110	112206411	ENSG00000128512.19	DOCK4	0.00293205
7	-	124822386	124929983	ENSG00000128513.14	POT1	20.6282
7	-	122994704	122995700	ENSG00000128519.3	TAS2R16	0
7	+	128862826	128865844	ENSG00000128524.4	ATP6V1F	85.5657
7	+	118184032	118192824	ENSG00000128534.7	LSM8	67.2915
7	+	105876796	106033773	ENSG00000128536.15	CDHR3	0
7	+	102363872	102426676	ENSG00000128563.13	PRKRIP1	12.1674
7	-	101162509	101165593	ENSG00000128564.6	VGF	0.199586
7	-	131500262	131558217	ENSG00000128567.16	PODXL	0.0187164
7	+	114086327	114693772	ENSG00000128573.23	FOXP2	0.170923
7	+	129434433	129488399	ENSG00000128578.9	STRIP2	0.834646
7	-	101313367	101321823	ENSG00000128581.15	IFT22	7.64975
7	+	131110096	131496636	ENSG00000128585.17	MKLN1	32.8941
7	+	108569568	108574850	ENSG00000128590.4	DNAJB9	29.8637
7	+	128830377	128859274	ENSG00000128591.15	FLNC	0.481883
7	-	128027071	128032107	ENSG00000128594.7	LRRC4	0.0550581
7	+	128790757	128822132	ENSG00000128596.16	CCDC136	0.0724118
7	+	129188872	129213545	ENSG00000128602.9	SMO	4.07768
7	+	128937612	128950035	ENSG00000128604.18	IRF5	119.653
7	+	102912991	102944949	ENSG00000128606.12	LRRC17	0.0534674
7	+	130070510	130135720	ENSG00000128607.13	KLHDC10	31.7623
7	-	123536997	123558255	ENSG00000128609.14	NDUFA5	87.4024
7	-	122301394	122310691	ENSG00000128610.11	FEZF1	0
7	-	128772491	128775790	ENSG00000128617.2	OPN1SW	0.701991
19	+	38930548	38933162	ENSG00000128626.11	MRPS12	43.6922
2	+	191245185	191425389	ENSG00000128641.18	MYO1B	0.0864324
2	+	176188579	176190907	ENSG00000128645.13	HOXD1	0
2	+	176136612	176173102	ENSG00000128652.11	HOXD3	0
2	+	176269395	176338025	ENSG00000128654.13	MTX2	35.7266
2	-	177623252	178108339	ENSG00000128655.16	PDE11A	0.213425
2	-	174799363	175005369	ENSG00000128656.13	CHN1	0.110818
2	+	170813213	170861151	ENSG00000128683.13	GAD1	0.302306
2	-	189746660	189763227	ENSG00000128694.11	OSGEPL1	7.11156
2	-	189770323	189784371	ENSG00000128699.13	ORMDL1	42.8847
2	+	171922448	171983682	ENSG00000128708.12	HAT1	42.9173
2	+	176122720	176124937	ENSG00000128709.12	HOXD9	0
2	+	176108790	176119942	ENSG00000128710.5	HOXD10	0
2	+	176104216	176109754	ENSG00000128713.12	HOXD11	0
2	+	176092891	176095938	ENSG00000128714.5	HOXD13	0
15	-	28111040	28322152	ENSG00000128731.15	HERC2	0.291056
15	+	24823637	24978723	ENSG00000128739.21	SNRPN	44.4187
18	+	12658043	12725740	ENSG00000128789.20	PSMG2	36.1895
18	+	9334767	9402420	ENSG00000128791.11	TWSG1	28.4314
10	-	48446034	48656265	ENSG00000128805.14	ARHGAP22	0.052152
10	+	48684876	48982956	ENSG00000128815.18	WDFY4	57.9491
15	+	39934146	40035591	ENSG00000128829.11	EIF2AK4	79.4426
15	-	52192322	52295798	ENSG00000128833.12	MYO5C	0
15	+	57375967	57550727	ENSG00000128849.10	CGNL1	0
15	+	51751561	51816368	ENSG00000128872.9	TMOD2	4.1843
15	-	42738734	42920809	ENSG00000128881.16	TTBK2	0.0332672
15	-	43772600	43777543	ENSG00000128886.11	ELL3	0.472114
15	-	40528683	40565057	ENSG00000128891.15	C15orf57	36.9092
15	-	40978880	41116354	ENSG00000128908.15	INO80	20.1357
15	-	60419609	60479160	ENSG00000128915.11	ICE2	8.22175
15	+	40929340	40939072	ENSG00000128917.6	DLL4	0.123881
15	-	57953424	58497866	ENSG00000128918.14	ALDH1A2	0.00356385
15	+	58771192	58861900	ENSG00000128923.10	FAM63B	2.83285
15	+	40405795	40435947	ENSG00000128928.8	IVD	41.3806
15	+	40382721	40394246	ENSG00000128944.13	KNSTRN	12.8133
15	+	48331011	48343373	ENSG00000128951.13	DUT	101.905
15	+	40952962	40956519	ENSG00000128965.11	CHAC1	4.67469
15	-	68206992	68257211	ENSG00000128973.12	CLN6	36.6661
15	-	52547045	52569883	ENSG00000128989.10	ARPP19	208.993
15	-	61852389	62060473	ENSG00000129003.15	VPS13C	36.7828
15	-	68190705	68206110	ENSG00000129007.14	CALML4	0.746772
15	+	74173671	74176872	ENSG00000129009.12	ISLR	0.00692612
15	-	70881342	70892785	ENSG00000129028.8	THAP10	0.232709
15	+	73925989	73952137	ENSG00000129038.15	LOXL1	0
3	+	132597237	132618967	ENSG00000129048.6	ACKR4	0.421334
3	-	134477706	134486716	ENSG00000129055.12	ANAPC13	44.9881
3	-	129430944	129440179	ENSG00000129071.9	MBD4	49.1621
